DATE,Fiveyr,Sevenyr,Tenyr,Twentyyr,Thirtyyr
04/18/13,-1.29,-0.82,-0.55,0.13,0.52
04/17/13,-1.27,-0.92,-0.64,0.08,0.48
04/16/13,-1.31,-0.95,-0.65,0.07,0.48
04/15/13,-1.33,-0.98,-0.69,0.03,0.44
04/12/13,-1.41,-1.03,-0.68,0.06,0.47
04/11/13,-1.38,-0.99,-0.65,0.11,0.52
04/10/13,-1.36,-0.95,-0.6,0.16,0.56
04/09/13,-1.36,-0.96,-0.67,0.05,0.49
04/08/13,-1.43,-1.03,-0.69,0.04,0.44
04/05/13,-1.42,-1.02,-0.74,-0.03,0.38
04/04/13,-1.44,-1.01,-0.7,0.06,0.48
04/03/13,-1.45,-1.02,-0.65,0.13,0.56
04/02/13,-1.44,-0.99,-0.63,0.16,0.6
04/01/13,-1.47,-1.03,-0.65,0.14,0.58
03/28/13,-1.47,-1.03,-0.64,0.16,0.61
03/27/13,-1.46,-1.02,-0.64,0.15,0.59
03/26/13,-1.42,-0.97,-0.61,0.18,0.62
03/25/13,-1.44,-0.98,-0.6,0.19,0.63
03/22/13,-1.43,-0.98,-0.6,0.19,0.62
03/21/13,-1.41,-0.95,-0.57,0.21,0.65
03/20/13,-1.44,-0.97,-0.57,0.23,0.66
03/19/13,-1.46,-1.01,-0.61,0.18,0.62
03/18/13,-1.45,-0.98,-0.6,0.2,0.64
03/15/13,-1.46,-0.97,-0.55,0.25,0.67
03/14/13,-1.43,-0.94,-0.53,0.25,0.67
03/13/13,-1.4,-0.92,-0.52,0.24,0.65
03/12/13,-1.39,-0.92,-0.52,0.25,0.65
03/11/13,-1.38,-0.91,-0.5,0.27,0.67
03/08/13,-1.28,-0.8,-0.5,0.25,0.67
03/07/13,-1.37,-0.91,-0.56,0.2,0.62
03/06/13,-1.46,-1.02,-0.61,0.17,0.58
03/05/13,-1.49,-1.05,-0.65,0.13,0.54
03/04/13,-1.46,-1.02,-0.65,0.12,0.54
03/01/13,-1.45,-1.02,-0.67,0.07,0.52
02/28/13,-1.41,-0.97,-0.64,0.12,0.55
02/27/13,-1.4,-0.95,-0.61,0.14,0.57
02/26/13,-1.4,-0.96,-0.62,0.13,0.56
02/25/13,-1.41,-0.96,-0.62,0.14,0.54
02/22/13,-1.36,-0.9,-0.57,0.18,0.59
02/21/13,-1.33,-0.88,-0.54,0.21,0.62
02/20/13,-1.31,-0.86,-0.52,0.23,0.61
02/19/13,-1.31,-0.85,-0.52,0.23,0.61
02/15/13,-1.32,-0.86,-0.53,0.23,0.61
02/14/13,-1.36,-0.9,-0.56,0.21,0.58
02/13/13,-1.34,-0.9,-0.54,0.22,0.59
02/12/13,-1.32,-0.88,-0.57,0.19,0.57
02/11/13,-1.41,-0.99,-0.58,0.2,0.55
02/08/13,-1.37,-0.92,-0.57,0.17,0.56
02/07/13,-1.46,-1.03,-0.58,0.2,0.53
02/06/13,-1.48,-1.04,-0.58,0.22,0.53
02/05/13,-1.44,-1,-0.55,0.23,0.56
02/04/13,-1.47,-1.04,-0.59,0.2,0.53
02/01/13,-1.46,-1.01,-0.55,0.25,0.58
01/31/13,-1.45,-1.03,-0.57,0.22,0.53
01/30/13,-1.38,-0.96,-0.54,0.22,0.56
01/29/13,-1.37,-0.97,-0.53,0.24,0.55
01/28/13,-1.35,-0.97,-0.55,0.21,0.52
01/25/13,-1.34,-0.96,-0.56,0.2,0.51
01/24/13,-1.44,-1.1,-0.62,0.25,0.45
01/23/13,-1.45,-1.13,-0.66,0.2,0.44
01/22/13,-1.39,-1.04,-0.68,0.09,0.44
01/18/13,-1.43,-1.09,-0.66,0.16,0.44
01/17/13,-1.4,-1.07,-0.64,0.17,0.47
01/16/13,-1.43,-1.11,-0.65,0.19,0.44
01/15/13,-1.45,-1.12,-0.66,0.17,0.43
01/14/13,-1.34,-1,-0.66,0.1,0.46
01/11/13,-1.4,-1.07,-0.63,0.16,0.45
01/10/13,-1.4,-1.05,-0.62,0.14,0.47
01/09/13,-1.41,-1.09,-0.64,0.2,0.44
01/08/13,-1.36,-1.06,-0.6,0.24,0.46
01/07/13,-1.34,-1.02,-0.6,0.18,0.49
01/04/13,-1.31,-0.99,-0.55,0.27,0.53
01/03/13,-1.3,-0.99,-0.54,0.31,0.56
01/02/13,-1.36,-1.06,-0.62,0.22,0.47
12/31/12,-1.37,-1.09,-0.67,0.15,0.41
12/28/12,-1.34,-1.05,-0.73,0.01,0.36
12/27/12,-1.39,-1.12,-0.73,0.05,0.34
12/26/12,-1.35,-1.08,-0.71,0.05,0.35
12/24/12,-1.36,-1.09,-0.69,0.1,0.35
12/21/12,-1.35,-1.06,-0.71,0.02,0.35
12/20/12,-1.39,-1.09,-0.69,0.06,0.38
12/19/12,-1.36,-1.07,-0.66,0.14,0.41
12/18/12,-1.36,-1.07,-0.67,0.1,0.42
12/17/12,-1.37,-1.09,-0.7,0.05,0.38
12/14/12,-1.41,-1.13,-0.74,0,0.32
12/13/12,-1.42,-1.13,-0.73,0.03,0.34
12/12/12,-1.46,-1.18,-0.79,-0.01,0.31
12/11/12,-1.43,-1.19,-0.84,-0.07,0.26
12/10/12,-1.43,-1.17,-0.87,-0.16,0.24
12/07/12,-1.47,-1.22,-0.86,-0.11,0.25
12/06/12,-1.46,-1.22,-0.87,-0.12,0.24
12/05/12,-1.45,-1.2,-0.85,-0.1,0.27
12/04/12,-1.41,-1.16,-0.83,-0.08,0.28
12/03/12,-1.41,-1.16,-0.81,-0.05,0.3
11/30/12,-1.4,-1.15,-0.79,-0.01,0.34
11/29/12,-1.37,-1.12,-0.78,-0.01,0.36
11/28/12,-1.35,-1.1,-0.75,0.02,0.38
11/27/12,-1.36,-1.1,-0.74,0.02,0.37
11/26/12,-1.36,-1.1,-0.73,0,0.38
11/23/12,-1.36,-1.1,-0.72,0,0.4
11/21/12,-1.36,-1.08,-0.71,0,0.4
11/20/12,-1.38,-1.11,-0.74,-0.03,0.38
11/19/12,-1.39,-1.13,-0.78,-0.09,0.34
11/16/12,-1.39,-1.15,-0.81,-0.12,0.31
11/15/12,-1.38,-1.14,-0.8,-0.12,0.29
11/14/12,-1.39,-1.14,-0.81,-0.14,0.29
11/13/12,-1.41,-1.17,-0.84,-0.16,0.28
11/09/12,-1.4,-1.16,-0.83,-0.14,0.29
11/08/12,-1.42,-1.18,-0.85,-0.17,0.26
11/07/12,-1.41,-1.15,-0.8,-0.1,0.33
11/06/12,-1.37,-1.09,-0.72,-0.01,0.41
11/05/12,-1.37,-1.11,-0.75,-0.05,0.38
11/02/12,-1.39,-1.13,-0.73,-0.02,0.4
11/01/12,-1.4,-1.14,-0.77,-0.06,0.36
10/31/12,-1.4,-1.15,-0.78,-0.07,0.35
10/29/12,-1.35,-1.11,-0.73,-0.03,0.39
10/26/12,-1.32,-1.05,-0.69,0.01,0.43
10/25/12,-1.31,-1.03,-0.63,0.06,0.47
10/24/12,-1.37,-1.09,-0.69,0.01,0.42
10/23/12,-1.38,-1.11,-0.71,-0.01,0.4
10/22/12,-1.39,-1.11,-0.7,0.01,0.42
10/19/12,-1.42,-1.13,-0.71,0.01,0.42
10/18/12,-1.43,-1.12,-0.66,0.08,0.49
10/17/12,-1.44,-1.12,-0.65,0.09,0.49
10/16/12,-1.48,-1.17,-0.71,0.04,0.46
10/15/12,-1.52,-1.22,-0.78,-0.03,0.4
10/12/12,-1.48,-1.18,-0.78,-0.02,0.39
10/11/12,-1.52,-1.22,-0.77,-0.02,0.39
10/10/12,-1.57,-1.27,-0.8,-0.04,0.38
10/09/12,-1.6,-1.29,-0.81,-0.05,0.37
10/05/12,-1.61,-1.29,-0.82,-0.05,0.38
10/04/12,-1.62,-1.33,-0.86,-0.09,0.34
10/03/12,-1.57,-1.28,-0.83,-0.08,0.35
10/02/12,-1.51,-1.22,-0.83,-0.07,0.37
10/01/12,-1.49,-1.22,-0.78,-0.02,0.42
09/28/12,-1.49,-1.22,-0.77,-0.01,0.43
09/27/12,-1.47,-1.2,-0.78,-0.02,0.41
09/26/12,-1.46,-1.2,-0.77,-0.04,0.39
09/25/12,-1.49,-1.2,-0.74,0.01,0.43
09/24/12,-1.47,-1.16,-0.73,0.04,0.47
09/21/12,-1.5,-1.17,-0.71,0.05,0.46
09/20/12,-1.51,-1.19,-0.7,0.05,0.46
09/19/12,-1.49,-1.17,-0.75,0.01,0.42
09/18/12,-1.52,-1.19,-0.73,0.04,0.44
09/17/12,-1.58,-1.22,-0.74,0.04,0.43
09/14/12,-1.67,-1.31,-0.76,0.02,0.43
09/13/12,-1.58,-1.24,-0.72,0.03,0.44
09/12/12,-1.42,-1.12,-0.61,0.1,0.52
09/11/12,-1.44,-1.15,-0.68,0.02,0.43
09/10/12,-1.42,-1.14,-0.68,0.01,0.43
09/07/12,-1.39,-1.12,-0.68,0.02,0.44
09/06/12,-1.33,-1.06,-0.63,0.05,0.47
09/05/12,-1.36,-1.08,-0.69,-0.01,0.4
09/04/12,-1.35,-1.07,-0.68,0,0.4
08/31/12,-1.36,-1.08,-0.68,0,0.41
08/30/12,-1.26,-1,-0.63,0.05,0.46
08/29/12,-1.26,-1,-0.64,0.02,0.44
08/28/12,-1.29,-1.03,-0.68,-0.01,0.41
08/27/12,-1.27,-1.01,-0.64,0.03,0.44
08/24/12,-1.22,-0.96,-0.6,0.07,0.48
08/23/12,-1.25,-0.98,-0.62,0.06,0.48
08/22/12,-1.17,-0.91,-0.55,0.12,0.53
08/21/12,-1.06,-0.8,-0.45,0.21,0.61
08/20/12,-1.04,-0.78,-0.43,0.23,0.64
08/17/12,-1.05,-0.79,-0.43,0.23,0.64
08/16/12,-1.07,-0.8,-0.42,0.24,0.64
08/15/12,-1.09,-0.82,-0.45,0.2,0.6
08/14/12,-1.16,-0.89,-0.53,0.11,0.51
08/13/12,-1.19,-0.94,-0.58,0.05,0.45
08/10/12,-1.19,-0.94,-0.6,0.03,0.44
08/09/12,-1.18,-0.93,-0.58,0.04,0.44
08/08/12,-1.19,-0.95,-0.61,0.01,0.42
08/07/12,-1.24,-0.99,-0.65,-0.03,0.38
08/06/12,-1.24,-1.01,-0.68,-0.06,0.35
08/03/12,-1.2,-0.98,-0.66,-0.05,0.36
08/02/12,-1.22,-1,-0.69,-0.1,0.3
08/01/12,-1.22,-0.99,-0.67,-0.07,0.34
07/31/12,-1.23,-1.01,-0.69,-0.09,0.32
07/30/12,-1.17,-0.95,-0.64,-0.05,0.36
07/27/12,-1.14,-0.92,-0.61,-0.01,0.41
07/26/12,-1.13,-0.94,-0.66,-0.09,0.33
07/25/12,-1.12,-0.94,-0.67,-0.1,0.31
07/24/12,-1.13,-0.95,-0.68,-0.11,0.31
07/23/12,-1.18,-0.98,-0.68,-0.09,0.32
07/20/12,-1.18,-0.98,-0.67,-0.08,0.33
07/19/12,-1.2,-0.97,-0.62,-0.01,0.4
07/18/12,-1.19,-0.94,-0.6,0,0.4
07/17/12,-1.16,-0.92,-0.59,0,0.4
07/16/12,-1.18,-0.94,-0.61,-0.02,0.37
07/13/12,-1.15,-0.91,-0.59,-0.01,0.38
07/12/12,-1.13,-0.9,-0.58,0,0.39
07/11/12,-1.15,-0.9,-0.57,0.03,0.41
07/10/12,-1.16,-0.92,-0.59,0.01,0.4
07/09/12,-1.14,-0.89,-0.57,0.03,0.43
07/06/12,-1.12,-0.87,-0.53,0.08,0.48
07/05/12,-1.12,-0.86,-0.51,0.1,0.5
07/03/12,-1.08,-0.82,-0.48,0.14,0.53
07/02/12,-1.04,-0.81,-0.5,0.1,0.51
06/29/12,-1,-0.77,-0.46,0.15,0.56
06/28/12,-0.95,-0.76,-0.48,0.09,0.49
06/27/12,-0.95,-0.74,-0.45,0.11,0.49
06/26/12,-0.95,-0.74,-0.45,0.12,0.52
06/25/12,-0.98,-0.77,-0.47,0.12,0.51
06/22/12,-0.98,-0.74,-0.42,0.18,0.57
06/21/12,-1.04,-0.8,-0.47,0.13,0.52
06/20/12,-1.14,-0.87,-0.51,0.11,0.5
06/19/12,-1.16,-0.9,-0.53,0.1,0.51
06/18/12,-1.16,-0.9,-0.54,0.09,0.49
06/15/12,-1.18,-0.91,-0.54,0.09,0.5
06/14/12,-1.06,-0.81,-0.47,0.14,0.55
06/13/12,-1.09,-0.85,-0.51,0.1,0.51
06/12/12,-1.06,-0.82,-0.48,0.14,0.56
06/11/12,-1.1,-0.86,-0.53,0.1,0.53
06/08/12,-1.08,-0.84,-0.5,0.13,0.55
06/07/12,-1.05,-0.82,-0.49,0.12,0.53
06/06/12,-1,-0.79,-0.5,0.07,0.46
06/05/12,-1.03,-0.84,-0.56,-0.01,0.38
06/04/12,-1.01,-0.82,-0.56,-0.02,0.37
06/01/12,-1.03,-0.85,-0.59,-0.03,0.36
05/31/12,-1.05,-0.82,-0.5,0.14,0.51
05/30/12,-1.02,-0.78,-0.45,0.22,0.57
05/29/12,-1,-0.74,-0.37,0.32,0.65
05/25/12,-1.02,-0.75,-0.38,0.31,0.63
05/24/12,-1.02,-0.76,-0.37,0.35,0.63
05/23/12,-1.06,-0.79,-0.41,0.3,0.58
05/22/12,-1.09,-0.8,-0.38,0.37,0.62
05/21/12,-1.11,-0.79,-0.41,0.31,0.57
05/18/12,-1.1,-0.82,-0.39,0.39,0.6
05/17/12,-1.13,-0.81,-0.35,0.44,0.62
05/16/12,-1.14,-0.81,-0.33,0.47,0.7
05/15/12,-1.18,-0.82,-0.36,0.45,0.68
05/14/12,-1.18,-0.82,-0.33,0.52,0.71
05/11/12,-1.16,-0.77,-0.28,0.54,0.76
05/10/12,-1.17,-0.8,-0.25,0.66,0.77
05/09/12,-1.17,-0.81,-0.27,0.63,0.76
05/08/12,-1.18,-0.81,-0.28,0.59,0.72
05/07/12,-1.15,-0.77,-0.27,0.56,0.75
05/04/12,-1.15,-0.73,-0.3,0.46,0.76
05/03/12,-1.19,-0.81,-0.27,0.6,0.78
05/02/12,-1.22,-0.82,-0.28,0.51,0.76
05/01/12,-1.22,-0.82,-0.28,0.51,0.78
04/30/12,-1.24,-0.84,-0.3,0.48,0.75
04/27/12,-1.24,-0.84,-0.3,0.44,0.73
04/26/12,-1.21,-0.81,-0.29,0.46,0.72
04/25/12,-1.16,-0.77,-0.24,0.53,0.75
04/24/12,-1.15,-0.77,-0.25,0.5,0.74
04/23/12,-1.12,-0.76,-0.26,0.53,0.72
04/20/12,-1.1,-0.73,-0.24,0.47,0.75
04/19/12,-1.07,-0.7,-0.21,0.59,0.77
04/18/12,-1.01,-0.61,-0.26,0.41,0.74
04/17/12,-1.03,-0.63,-0.26,0.41,0.74
04/16/12,-1.04,-0.64,-0.26,0.43,0.75
04/13/12,-1.05,-0.64,-0.25,0.45,0.77
04/12/12,-1.01,-0.6,-0.22,0.48,0.82
04/11/12,-1.06,-0.66,-0.25,0.46,0.78
04/10/12,-1.02,-0.62,-0.24,0.45,0.77
04/09/12,-0.94,-0.52,-0.17,0.5,0.83
04/06/12,-0.96,-0.54,-0.16,0.51,0.85
04/05/12,-0.94,-0.49,-0.08,0.61,0.92
04/04/12,-0.91,-0.46,-0.05,0.62,0.94
04/03/12,-0.94,-0.48,-0.06,0.62,0.94
04/02/12,-1.01,-0.55,-0.14,0.56,0.89
03/30/12,-0.98,-0.53,-0.09,0.61,0.93
03/29/12,-0.98,-0.53,-0.13,0.55,0.87
03/28/12,-0.98,-0.53,-0.11,0.57,0.89
03/27/12,-0.97,-0.52,-0.13,0.56,0.89
03/26/12,-0.93,-0.48,-0.08,0.6,0.93
03/23/12,-0.94,-0.51,-0.11,0.54,0.86
03/22/12,-0.93,-0.5,-0.08,0.59,0.91
03/21/12,-0.96,-0.51,-0.08,0.59,0.9
03/20/12,-0.93,-0.48,-0.04,0.63,0.93
03/19/12,-0.93,-0.46,-0.03,0.63,0.93
03/16/12,-0.99,-0.52,-0.09,0.58,0.88
03/15/12,-1.02,-0.55,-0.08,0.6,0.9
03/14/12,-1.02,-0.54,-0.07,0.64,0.95
03/13/12,-1.14,-0.68,-0.2,0.54,0.84
03/12/12,-1.14,-0.68,-0.24,0.48,0.8
03/09/12,-1.17,-0.71,-0.24,0.52,0.82
03/08/12,-1.12,-0.66,-0.21,0.53,0.85
03/07/12,-1.13,-0.66,-0.22,0.52,0.83
03/06/12,-1.09,-0.63,-0.21,0.51,0.83
03/05/12,-1.07,-0.6,-0.2,0.52,0.87
03/02/12,-1.11,-0.64,-0.24,0.46,0.81
03/01/12,-1.1,-0.64,-0.23,0.46,0.8
02/29/12,-1.12,-0.66,-0.28,0.39,0.73
02/28/12,-1.15,-0.7,-0.31,0.37,0.72
02/27/12,-1.18,-0.72,-0.32,0.36,0.7
02/24/12,-1.14,-0.68,-0.29,0.39,0.75
02/23/12,-1.16,-0.7,-0.3,0.39,0.75
02/22/12,-1.11,-0.66,-0.27,0.41,0.76
02/21/12,-1.06,-0.61,-0.22,0.45,0.8
02/17/12,-1.05,-0.62,-0.23,0.45,0.79
02/16/12,-1.06,-0.65,-0.24,0.47,0.77
02/15/12,-1.09,-0.67,-0.26,0.41,0.65
02/14/12,-1.11,-0.71,-0.27,0.42,0.63
02/13/12,-1.12,-0.73,-0.22,0.55,0.69
02/10/12,-1.07,-0.66,-0.24,0.45,0.69
02/09/12,-1.05,-0.64,-0.17,0.55,0.76
02/08/12,-1.09,-0.68,-0.21,0.51,0.71
02/07/12,-1.13,-0.73,-0.21,0.54,0.73
02/06/12,-1.15,-0.76,-0.26,0.48,0.69
02/03/12,-1.1,-0.72,-0.21,0.59,0.75
02/02/12,-1.18,-0.79,-0.3,0.41,0.64
02/01/12,-1.17,-0.78,-0.28,0.42,0.65
01/31/12,-1.17,-0.77,-0.28,0.37,0.61
01/30/12,-1.14,-0.74,-0.24,0.42,0.68
01/27/12,-1.13,-0.71,-0.18,0.49,0.73
01/26/12,-1.09,-0.68,-0.16,0.51,0.74
01/25/12,-1.02,-0.62,-0.12,0.53,0.76
01/24/12,-0.89,-0.5,-0.01,0.62,0.82
01/23/12,-0.84,-0.46,0.02,0.66,0.84
01/20/12,-0.85,-0.47,0.01,0.6,0.8
01/19/12,-0.88,-0.48,0,0.56,0.76
01/18/12,-0.91,-0.56,-0.15,0.47,0.72
01/17/12,-0.91,-0.57,-0.17,0.43,0.68
01/13/12,-0.89,-0.54,-0.14,0.46,0.71
01/12/12,-0.85,-0.5,-0.1,0.5,0.74
01/11/12,-0.85,-0.51,-0.1,0.5,0.71
01/10/12,-0.84,-0.48,-0.08,0.51,0.75
01/09/12,-0.88,-0.53,-0.13,0.47,0.72
01/06/12,-0.85,-0.51,-0.11,0.49,0.73
01/05/12,-0.86,-0.51,-0.1,0.51,0.76
01/04/12,-0.82,-0.48,-0.08,0.54,0.79
01/03/12,-0.77,-0.43,-0.04,0.55,0.81
12/30/11,-0.76,-0.44,-0.07,0.53,0.78
12/29/11,-0.73,-0.42,-0.05,0.54,0.78
12/28/11,-0.72,-0.42,-0.07,0.5,0.74
12/27/11,-0.69,-0.39,-0.02,0.58,0.81
12/23/11,-0.71,-0.42,-0.04,0.59,0.79
12/22/11,-0.73,-0.43,-0.07,0.52,0.76
12/21/11,-0.79,-0.47,-0.07,0.53,0.73
12/20/11,-0.84,-0.5,-0.1,0.47,0.69
12/19/11,-0.82,-0.49,-0.12,0.43,0.68
12/16/11,-0.77,-0.44,-0.05,0.53,0.74
12/15/11,-0.75,-0.41,-0.01,0.55,0.78
12/14/11,-0.74,-0.42,-0.04,0.53,0.73
12/13/11,-0.8,-0.46,-0.05,0.53,0.74
12/12/11,-0.77,-0.43,-0.01,0.63,0.83
12/09/11,-0.75,-0.4,0.05,0.74,0.92
12/08/11,-0.79,-0.43,0.01,0.63,0.85
12/07/11,-0.82,-0.45,-0.01,0.6,0.82
12/06/11,-0.89,-0.55,0.01,0.62,0.81
12/05/11,-0.84,-0.45,-0.01,0.55,0.77
12/02/11,-0.84,-0.45,0,0.57,0.78
12/01/11,-0.79,-0.39,0.06,0.62,0.85
11/30/11,-0.8,-0.41,0.03,0.59,0.82
11/29/11,-0.77,-0.41,0.01,0.54,0.75
11/28/11,-0.75,-0.39,0.02,0.55,0.75
11/25/11,-0.71,-0.36,0.05,0.58,0.79
11/23/11,-0.73,-0.4,-0.01,0.53,0.73
11/22/11,-0.69,-0.35,0.05,0.59,0.82
11/21/11,-0.67,-0.33,0.07,0.62,0.85
11/18/11,-0.7,-0.35,0.05,0.6,0.83
11/17/11,-0.71,-0.36,0.06,0.6,0.83
11/16/11,-0.78,-0.4,0.05,0.59,0.83
11/15/11,-0.83,-0.42,0.04,0.61,0.84
11/14/11,-0.93,-0.5,-0.01,0.56,0.79
11/10/11,-0.98,-0.54,-0.04,0.54,0.79
11/09/11,-0.99,-0.58,-0.04,0.52,0.76
11/08/11,-0.97,-0.53,-0.03,0.53,0.77
11/07/11,-1.06,-0.64,-0.1,0.45,0.69
11/04/11,-1.05,-0.62,-0.06,0.49,0.74
11/03/11,-1,-0.57,0,0.55,0.79
11/02/11,-1.02,-0.61,-0.07,0.48,0.73
11/01/11,-0.92,-0.51,-0.04,0.49,0.72
10/31/11,-0.89,-0.47,0.08,0.61,0.85
10/28/11,-0.8,-0.38,0.19,0.76,1.02
10/27/11,-0.74,-0.33,0.24,0.82,1.07
10/26/11,-0.74,-0.36,0.15,0.68,0.92
10/25/11,-0.75,-0.37,0.12,0.65,0.9
10/24/11,-0.66,-0.27,0.23,0.77,1.04
10/21/11,-0.66,-0.27,0.23,0.79,1.06
10/20/11,-0.65,-0.26,0.22,0.74,0.99
10/19/11,-0.66,-0.27,0.23,0.77,1.04
10/18/11,-0.65,-0.27,0.22,0.77,1.05
10/17/11,-0.58,-0.22,0.24,0.79,1.07
10/14/11,-0.54,-0.18,0.28,0.84,1.12
10/13/11,-0.5,-0.16,0.27,0.8,1.08
10/12/11,-0.5,-0.16,0.26,0.8,1.08
10/11/11,-0.51,-0.18,0.23,0.75,1.02
10/07/11,-0.55,-0.23,0.16,0.68,0.95
10/06/11,-0.57,-0.26,0.13,0.65,0.93
10/05/11,-0.54,-0.25,0.12,0.62,0.9
10/04/11,-0.59,-0.3,0.05,0.55,0.83
10/03/11,-0.61,-0.31,0.07,0.58,0.86
09/30/11,-0.54,-0.22,0.17,0.72,1.02
09/29/11,-0.56,-0.24,0.17,0.73,1.03
09/28/11,-0.58,-0.25,0.16,0.74,1.05
09/27/11,-0.6,-0.33,0.12,0.72,1.06
09/26/11,-0.56,-0.3,0.12,0.72,1.06
09/23/11,-0.59,-0.33,0.1,0.65,0.97
09/22/11,-0.7,-0.43,0.01,0.56,0.87
09/21/11,-0.78,-0.47,0.02,0.66,0.98
09/20/11,-0.82,-0.49,0.04,0.68,1.03
09/19/11,-0.76,-0.42,0.09,0.74,1.06
09/16/11,-0.75,-0.39,0.13,0.78,1.09
09/15/11,-0.78,-0.43,0.13,0.76,1.1
09/14/11,-0.67,-0.33,0.12,0.74,1.08
09/13/11,-0.72,-0.37,0.07,0.71,1.07
09/12/11,-0.76,-0.43,0,0.63,0.98
09/09/11,-0.84,-0.49,-0.03,0.62,0.97
09/08/11,-0.85,-0.53,0,0.64,1
09/07/11,-0.75,-0.38,0.09,0.72,1.06
09/06/11,-0.75,-0.4,0.05,0.65,0.98
09/02/11,-0.84,-0.47,0,0.61,0.94
09/01/11,-0.82,-0.44,0.07,0.72,1.07
08/31/11,-0.76,-0.36,0.18,0.83,1.18
08/30/11,-0.73,-0.36,0.14,0.76,1.1
08/29/11,-0.68,-0.3,0.22,0.84,1.17
08/26/11,-0.7,-0.34,0.15,0.77,1.1
08/25/11,-0.7,-0.35,0.13,0.77,1.13
08/24/11,-0.6,-0.24,0.25,0.86,1.2
08/23/11,-0.71,-0.35,0.13,0.72,1.04
08/22/11,-0.79,-0.44,0.03,0.63,0.96
08/19/11,-0.8,-0.45,0.02,0.62,0.95
08/18/11,-0.72,-0.38,0.09,0.69,1.03
08/17/11,-0.81,-0.49,0.01,0.64,0.96
08/16/11,-0.79,-0.43,0.05,0.72,1.04
08/15/11,-0.81,-0.44,0.06,0.77,1.08
08/12/11,-0.88,-0.51,-0.02,0.73,1.03
08/11/11,-0.84,-0.47,0.06,0.96,1.12
08/10/11,-1.02,-0.74,-0.13,0.72,0.88
08/09/11,-0.84,-0.44,0,0.73,0.99
08/08/11,-0.63,-0.22,0.2,0.88,1.14
08/05/11,-0.59,-0.12,0.32,0.99,1.25
08/04/11,-0.67,-0.19,0.24,0.88,1.15
08/03/11,-0.62,-0.1,0.36,1.03,1.29
08/02/11,-0.76,-0.25,0.29,1.03,1.26
08/01/11,-0.75,-0.21,0.33,1.09,1.34
07/29/11,-0.72,-0.18,0.38,1.14,1.39
07/28/11,-0.59,-0.04,0.52,1.28,1.54
07/27/11,-0.54,0,0.56,1.33,1.58
07/26/11,-0.5,0.08,0.57,1.29,1.6
07/25/11,-0.51,0.09,0.58,1.32,1.62
07/22/11,-0.5,0.1,0.61,1.33,1.61
07/21/11,-0.48,0.12,0.68,1.39,1.64
07/20/11,-0.52,0.06,0.62,1.38,1.6
07/19/11,-0.57,0.02,0.54,1.28,1.53
07/18/11,-0.55,0.02,0.58,1.37,1.61
07/15/11,-0.52,0.09,0.61,1.35,1.61
07/14/11,-0.47,0.14,0.68,1.39,1.62
07/13/11,-0.54,0.05,0.59,1.31,1.54
07/12/11,-0.54,0.05,0.6,1.34,1.58
07/11/11,-0.52,0.07,0.63,1.38,1.61
07/08/11,-0.44,0.16,0.69,1.43,1.68
07/07/11,-0.36,0.22,0.75,1.49,1.74
07/06/11,-0.37,0.23,0.74,1.47,1.74
07/05/11,-0.33,0.24,0.77,1.52,1.77
07/01/11,-0.25,0.32,0.77,1.47,1.77
06/30/11,-0.27,0.29,0.75,1.47,1.75
06/29/11,-0.3,0.24,0.74,1.49,1.77
06/28/11,-0.26,0.26,0.73,1.47,1.75
06/27/11,-0.33,0.2,0.67,1.41,1.73
06/24/11,-0.39,0.19,0.64,1.36,1.66
06/23/11,-0.33,0.25,0.71,1.41,1.71
06/22/11,-0.32,0.3,0.82,1.58,1.85
06/21/11,-0.34,0.26,0.78,1.54,1.82
06/20/11,-0.34,0.28,0.79,1.54,1.84
06/17/11,-0.37,0.26,0.75,1.51,1.84
06/16/11,-0.43,0.17,0.73,1.52,1.79
06/15/11,-0.44,0.18,0.74,1.51,1.78
06/14/11,-0.34,0.25,0.83,1.61,1.84
06/13/11,-0.4,0.18,0.8,1.62,1.8
06/10/11,-0.41,0.19,0.79,1.57,1.79
06/09/11,-0.43,0.14,0.8,1.67,1.8
06/08/11,-0.49,0.11,0.76,1.61,1.78
06/07/11,-0.45,0.16,0.76,1.58,1.81
06/06/11,-0.43,0.14,0.76,1.6,1.8
06/03/11,-0.43,0.15,0.75,1.55,1.78
06/02/11,-0.37,0.21,0.78,1.55,1.8
06/01/11,-0.39,0.22,0.74,1.47,1.75
05/31/11,-0.32,0.29,0.8,1.51,1.8
05/27/11,-0.32,0.29,0.79,1.51,1.8
05/26/11,-0.34,0.23,0.76,1.5,1.78
05/25/11,-0.27,0.34,0.8,1.5,1.82
05/24/11,-0.26,0.31,0.79,1.49,1.8
05/23/11,-0.23,0.38,0.84,1.53,1.84
05/20/11,-0.25,0.34,0.85,1.56,1.85
05/19/11,-0.25,0.38,0.91,1.58,1.83
05/18/11,-0.27,0.34,0.82,1.5,1.79
05/17/11,-0.28,0.29,0.82,1.52,1.79
05/16/11,-0.29,0.32,0.81,1.5,1.79
05/13/11,-0.29,0.34,0.79,1.47,1.78
05/12/11,-0.31,0.31,0.79,1.48,1.78
05/11/11,-0.33,0.32,0.76,1.43,1.74
05/10/11,-0.4,0.22,0.74,1.44,1.73
05/09/11,-0.45,0.17,0.69,1.4,1.7
